['billie+eilish']	Hostage	wanna alone alone make sense wanna steal soul hide treasure chest know kiss neck know feels true feels right stay sec yeah feel right stay sec let crawl inside veins build wall give ball chain like mean wanted let hold like hostage gold fingertips fingertips cheek gold leaf across lips kiss speak gold chain beneath shirt shirt let wear home golds fake real love hurts nothing hurts alone alone let crawl inside veins build wall give ball chain like mean wanted let hold hold like hostage like hostage	
['billie+eilish']	&amp;burn	billie eilish lips meet teeth tongue heart skips eight beats better meant would see wanna see see right right sit watch car burn fire started never came back ask go ahead watch heart burn fire started never let back put thanks love feels fake demands high make could get sleep would slept lies never keep think need blow blow sit watch car burn fire started never came back ask go ahead watch heart burn fire started never let back put vince staples 742008 still remember heaven sent present way forget laugh packing everything leave know coming back wanna see knees made ring try wait storm calm stubborn baby leading war droned tryin even score found guilty court aorta billie eilish watch car burn fire started never came back ask go ahead watch heart burn fire started never let back put billie eilish amp vince staples watch car watch car burn forget laugh go ahead watch heart watch heart burn know coming back know coming back go ahead watch car watch car burn tryin even score go ahead watch heart watch heart burn found guilty court aorta	
['billie+eilish']	!!!!!!!	invisalign finally taken invisalign taken invisalign album	
['billie+eilish']	Bad Guy	white shirt red bloody nose sleeping tippy toes creeping around like one knows think criminal bruises knees say thank please want wanting soul cynical tough guy likeitreallyrough guy justcan notgetenough guy chestalwayssopuffed guy bad type makeyourmamasad type makeyourgirlfriendmad type mightseduceyourdad type bad guy duh bad guy like take control even know let play role animal mommy likes sing along sing song reads lyrics pity men know tough guy likeitreallyrough guy justcan notgetenough guy chestalwayssopuffed guy bad type makeyourmamasad type makeyourgirlfriendmad type mightseduceyourdad type bad guy duh bad guy duh good bad bad like get mad guess pretty glad alone said scared mean see sees maybe wearing cologne bad guy bad guy bad guy bad guy bad guy	
['billie+eilish']	Xanny	must missing something keep nothing intoxicated scared better without nothing unstable bring ashtrays table thing share secondhand smoke still drinking canned coke need xanny feel better designated drives home one stoned give xanny ever check uber rating oh god like wait like waking sundown late every party nobodys ever sorry inebriated dance morning come come pretty heads hurting hurting awfully bad learning learning make mistakes blame circumstance secondhand smoke still drinking canned coke need xanny feel better designated drives home one stoned give xanny ever please try kiss sidewalk cigarette break afford love someone dying mistake silver lake must missing something keep nothing intoxicated scared come hurting learning	
['billie+eilish']	You Should See Me In A Crown	bite tongue bide time wearing warning sign wait till world mine visions vandalize cold kingdom size fell ocean eyes see crown gonna run nothing town watch make em bow one one one one one see crown silence favorite sound watch make em bow one one one one one one count cards watch fall blood marble wall like way scream tell one worse living dying first sleeping inside hearse dream say come baby think pretty okay baby think pretty see crown gonna run nothing town watch make em bow one one one one one see crown silence favorite sound watch make em bow one one one one one one crown gonna run nothing town watch make em bow one one one one one see crown silence favorite sound watch make em bow one one one one one one	
['billie+eilish']	All The Good Girls Go To Hell	lucifer lonely standing killing time commit anything crime peters vacation open invitation animals evidence pearly gates look like picket fence get inside em got friends invite hills burn california turn ignore ya say warn ya good girls go hell even god enemies water starts rise heavens sight want devil team lucifer lonely look needing know friend without greenery walk wearing fetters peter know better cover caving man fool saving poisoning begging help wow hills burn california turn ignore ya say warn ya good girls go hell even god enemies water starts rise heavens sight want devil team lucifer lonely nothing left save god gonna owe nothing left save cannot snowflake	
['billie+eilish']	Wish You Were Gay	baby feel good six words never understood never let go five words never say laugh along like nothings wrong four days never felt long threes crowd two us one slipped away wanna make feel okay look way tell much wish wanna stay kinda wish gay reason twelve step conversations blue eleven heys hey hey hey hey ten fingers tearing hair nine times never made ateeight alone seven six minutes away supposed make feel okay walk way tell much wish wanna stay kinda wish gay spare pride give lack interest explanation say type say preferred sexual orientation selfish make feel helpless yeah stand another day stand another day wanna make feel okay look way tell much wish wanna stay kinda wish gay kinda wish gay kinda wish gay	
['billie+eilish']	When The Party's Over	know good learned lose afford tore shirt stop bleeding nothing ever stops leaving quiet coming home could lie say like like like like could lie say like like like like know much already hurt let call friend keep closer call back call partys quiet coming home could lie say like like like like yeah could lie say like like like like nothing better sometimes said goodbyes let us let go let let go quiet coming home could lie say like like like like could lie say like like like like	
['billie+eilish']	8	wait minute let finish know care listen came committed guess overdid wore heart chain around neck missin think better go never really know please lookin like seethrough guess gonna go never know feel even feel anything said treat badly said sadly best could thinking would left gladly know sorry love love never think better go never really know please lookin like seethrough guess gonna go never know feel even feel anything	
['billie+eilish']	My Strange Addiction	billy done dance since wife died whole crowd people need learn scarn ask questions wanna know learned lesson way long ago talkin belladonna shoulda taken break oxford comma take want wanna want ya bad bad news one us gonna lose powder fuse add friction strange addiction strange addiction doctors explain symptoms pain strange addiction really really sorry think relieved see michaels scarn got confidence back yeah michael movie amazing like one best movies ever seen life deadly fever please ever break reliever self medicate burns like gin like put lips skin might ignite hurts know hide kinda like teh bad bad news one us gonna lose powder fuse add friction strange addiction strange addiction doctors explain symptoms pain strange addiction bite glass set fire tell crass tell wired tell nothing lasts like know could kiss asking motto enter festivals carnivals thoughts pretty good reaction pretty coolright strange addiction strange addiction doctors explain symptoms pain strange addiction like like um part	
['billie+eilish']	Bury A Friend	billie want run wondering know scared care fall asleep go come say spit exactly payin amount cleanin satisfactory today thinkin things deadly way drinkin like wanna drown like wanna end step glass staple tongue ah bury friend try wake ahah cannibal class killing son ah bury friend wanna end wanna end wanna wanna wanna end wanna wanna wanna want run wondering know scared care fall asleep go listen keep dark expected make art make star get connected meet park calm collected knew right start would fall apart expensive probably somethin said loud honestly thought would dead wow calling security keepin head held bury hatchet bury friend right debt owe gotta sell soul say say limbs frozen eyes close say say careful step glass staple tongue ah bury friend try wake ahah cannibal class killing son ah bury friend wanna end wanna end wanna wanna wanna end wanna wanna wanna want run wondering know scared care fall asleep go	
['billie+eilish']	Ilomilo	told worry maybe lie honey hurry stay inside remember get close stars never gonna give love like go know cold wanna lonely show way home lose another life hurry worried worlds little blurry maybe eyes friends bury keep night said could love someone might break gonna die mistake go know cold wanna lonely tell come home even lie tried upset let rescue day met wanted protect never get hurry worried go know cold wanna lonely hoping would come home care lie	
['billie+eilish']	Listen Before I Go	take rooftop wanna see world stop breathing turnin blue tell love endless pretentious leave like like need wanna see better hurry leavin soon sorry save sorry know sorry way sorry hmm taste salty tears cheek yearlong headache okay feel scattered say matters leave déjà vu hmm need wanna see better hurry leavin soon sorry save sorry sorry know sorry sorry way sorry hmm call friends tell love miss sorry call friends tell love miss sorry	
['billie+eilish']	I Love You	true tell lied cryin like hell never type let someone see right maybe take back say tryna make laugh nothing change today mean say love love want night another redeye wish never learned fly maybe try tell good lie mean make cry maybe take back say tryna make laugh nothing change today mean say love love want smile gave even felt like dyin fall apart gets dark arms central park nothing could say escape way love want love	
['billie+eilish']	Goodbye	please please leave true take roof told worry want ask questions wait minute know good baby feel good good girls go hell bite tongue bide time bad guy	
['billie+eilish']	Come Out And Play	wake smell coffee cup half full empty talk say softly love awfully quiet quiet see piece paper could little greater show could make never know try keep quiet know makes nervous promise worth show em everything kept inside hide hide shy say hope stay hide away come play look window see snow let though leave home feel wind blow colder inside silence keep quiet yeah know makes nervous promise worth show em everything kept inside hide hide shy say hope stay hide away come play	
['billie+eilish']	When I Was Older	older sailor open sea underwater skin paler ever back dreaming time place remain best friends even ends pretend back seeming like ever see far bends breaks half bend back guess got caught middle yes taught got little blood blood memories burn like forest fire heavy rain turns funeral pyre mud flood older sailor open sea underwater skin paler ever watching movies back back black white never seen anybody like better going overdue new endeavors nobody lonely like lonely know whether would really like limelight would sympathize bad guys still victim right villain eyes older sailor open sea	
['billie+eilish']	Bad Guy	white shirt red bloody nose sleepin tippy toes creepin around like one knows think criminal bruises knees say thank please want wanting soul cynical tough guy like really rough guy get enough guy chest always puffed guy bad type make mama sad type makeyourgirlfriendmad type might seduce dad type bad guy duh bad guy gold teeth neck wrist froze icy got ice snow guy act like know guy critical tattoos sleeves yeah sleep please wake loosen tie breathe political oh yeah bad guy holdin back guy come like mad guy always got back guy yeah real type keep full thrills type show feels like got open invite bad guy whoa duh bad guy duh good bad bad like get mad guess pretty glad alone  icy said scared mean see sees maybe wearing cologne let us go bad guy damn right ami bad guy oh yeah a—	
['billie+eilish']	Bitches Broken Hearts	pretend miss pretend care wanna kiss oh shame pretend miss pretend care wanna kiss oh shame want lie know fine every time talk talk bout swear mind pretend miss pretend care wanna kiss oh shame everybody knows suicide stolen art pretty mama sews stitches bitches broken hearts pretend miss pretend care wanna kiss oh shame somebody new gonna comfort like want somebody new gonna comfort like never every hits one got away guess lonely fits made begging stay	
['billie+eilish']	Bored	games played never fun would say would stay would run giving begging giving say need want settled scores want set free giving begging giving say need say need afraid anymore makes sure need forget walk door leave torn teaching live without bored bored bored bored home alone god knows hope think shit fair giving want giving every piece want love afford want love free see getting bored giving every piece piece afraid anymore makes sure need forget walk door leave torn teaching live without bored bored bored giving begging giving say need want settled scores want set free giving begging giving say need say need afraid anymore makes sure need forget walk door leave torn teaching live without	
['billie+eilish']	Call Me Back	wait time worst hardly sit one time someones always late look look whoa oh oh oh oh know came hold phone wake hear voice ground tell tell hard part damning something would like tell tell tell hard part damning something would like tell wait time blame mat top frames trip time someones always fed look look away oh oh oh oh oh oh oh oh oh know came hold phone wake hear voice ground waking much fun tell tell something would like tell 80 movie make party yeah tell tell something would like tell	
['billie+eilish']	Everything I Wanted	dream got everything wanted would think honest might nightmare anyone might care thought could fly stepped golden nobody cried nobody even noticed saw standing right kinda thought might care dream got everything wanted wake see say long one hurt wanna lie learn could change way see would wonder hear deserve tried scream head water called weak like somebodys daughter could nightmare felt like right feels like yesterday year ago wanna let anybody know everybody wants something wanna let em dream got everything wanted wake see say long one hurt wanna lie learn could change way see would wonder hear deserve knew would would knew said would go straight head would say instead knew would would knew said would go straight head would say instead	
['khalid']	Perfect	ready get thing stop squeaking laughs alright ready riley ready 1 2 3 4 long time feelin kinda lonely nothings fun one knows somethings stopping becoming better person could try pace think worth point workin wish never certain know never perfect went walk last night swear hours happiness far reachin inside power friends say changin changin like weather mom says look sick pop says keep head point workin wish never certain know never perfect man thinking loud know someone hear cryin help search someone near see growin boy whenever look mirror told pain temporary visions comin clearer used workin wish never certain know never perfect used workin wish never certain least never perfect	
['khalid']	Up All Night	take round world back searching soul oh something wondering going story ends even matter anyway focused coping pain yeah getting older day yeah getting older getting older even matter anyway focused coping pain yeah getting older day yeah getting older mind time keeps night keeps get thoughts keep night keeps keeps night keeps get thoughts keep night keeps ama light gettin high high ask getting getting minute thankful still alive much left find even matter anyway focused coping pain yeah getting older day yeah getting older getting older even matter anyway focused coping pain yeah getting older day yeah getting older mind time keeps night keeps get thoughts keep night keeps night keeps night keeps get thoughts keep night keeps night mind time keeps night mind time keeps night mind time mind keeps night keeps	
['khalid']	Let's Go (Remix)	goldlink yeah right work hills graduated college got job last year bad pretty black chick bad friends new man back black benz got new dreams mean jeans watchu mean watchu say watchu mean say doublin worth whatchu want boy runnin get ring told boys pick aunties pick nieces call nephews hit  tell come around mo sun shine round year northside hitter north going back broke ah real shit amma keep boys amma keep words soft fuck homie roll dat dope shit baby let grow shit glowed got fitted like glow stick uh okay cause dance pain addition like stamp brain khalid feel energy start something great might little late hey hey least way got much time waste focusing people say might like arrived stay leave sorrow table pick worries throw window gotta let friends know much trouble get let us go let go let us go let go got blacked chevrolet destination traveling wind take us might place place oh shit graduated obligations let us little fun go head drop relations leave sorrow table pick worries throw window gotta let friends know much trouble get let go let go let us go let us go let us go let us go let go let us go	
['khalid']	Talk	talk talk talk going get lost lend thoughts get want without knowin never felt like apologize movin far talk talk figure goin yeah started right see eyes tell wanting mind reason hide tell somethin heard oh dreamin bout stop thinkin bout talk talk talk going get lost lend thoughts get want without knowin never felt like apologize movin far talk talk figure goin oh penthouse view left flowers room make sure leave door unlocked way swear late five clock oh dreamin bout want stop thinkin bout talk talk talk going get lost lend thoughts get want without knowin never felt like apologize movin far talk talk figure goin figure goin	
['khalid']	Vertigo	better believin ignorance suggests wish livin life easy mhm mine mess say comes seasons mhm seasons come go go go blurry thinkin vertigo criticized give breathing reason let sympathize give putting favorite record tonight alive dreamin ride leavin alive riding riding dreamin riding riding ride leavin riding riding better broken battered beat wish outspoken words reach hmm thought loved moment happy gone learnin growin worst yet come criticized yeah give breathing reason let sympathize give puttin favorite record tonight alive dreamin ride leaving alive riding riding dreamin riding riding ride leaving riding riding eyes closed eyes closed fallin eyes low eyes low fallin eyes closed eyes closed fallin eyes low eyes low fallin eyes closed eyes closed fallin eyes low eyes low fallin eyes closed eyes closed falling eyes low eyes low eyes closed eyes closed fallin eyes low eyes low fallin eyes closed eyes closed fallin eyes low eyes low fallin	
['khalid']	Eastside	khalid uh yeah yeah young fell love used hold hands man enough yeah grew started touch used kiss underneath light back bus yeah know daddy like much believe said one oh every day found way window sneak late used meet eastside city sun set every day know ride backstreets blue corvette baby know wanna leave tonight go anywhere want drive coast jump sea take hand come yeah anything put minds take whole life put line love willing take give heart gonna break come away starting today start new life together different place know love ideas came baby run away halsey seventeen got dream family house everything oh suddenly turned twentythree got pressure taking life seriously got deadend jobs got bills pay half old friends enemies thinking back young back day falling love used meet eastside city sun set every day know would ride backstreets blue corvette baby know wanna leave tonight go anywhere want drive coast jump sea take hand come singing halsey amp khalid anything put minds take whole life put line love willing take give heart gonna break come away starting today start new life together different place know love ideas came baby run away run away run away run away run away run away run away used meet eastside used meet eastside used meet eastside used meet eastside city sun set	
['khalid']	Stay	oh oh oh oh back mind know hard us tell truth love love easy say giving losing count seconds turn minutes hours working 9 5 hard find time yeah gonna alright come tonight baby stay hard say goodbye leaving yeah let inside go 9 5 know coming home reason baby stay hard say goodbye leaving let inside go 9 5 know coming home reason baby stay shit say mean tell love believe see eyes enough missing seconds turn minutes hours working 9 5 cause hard find time yeah gonna alright come tonight yeah baby stay hard say goodbye leaving let inside go 9 5 know coming home reason baby stay hard say goodbye leaving let inside go 9 5 know coming home reason baby stay baby stay hard say goodbye leaving let inside go 9 5 know coming home reason baby stay hard say goodbye leaving let inside go 9 5 know coming home reason baby stay	
['khalid']	Right Back (Remix)	boogie wit da hoodie ooh watch richer million plus three reasons lied could admit want waste time tryna get ya feelin fine ya thinkin lyin say miss girl know body body like tissue callin illuminati illuminati say maybe third eye love mental third eye love mental vvs look like laters lick bet never go guy got every pair chanel soho tried backdoor hit city sure get dressed take hours baby girl know whatever got khalid power got sittin phone waiting hours line sending mirror pics fresh shower might well swing place mmm nah crowded la 8 traffic allows say could show around really yeah got something prove say say bring right back honestly better like know falling track bring right back let time roll past gotta take fast bring right back gotta stay night wanna take time know things like maybe mood right bring right back saved got weed sit beach wanna get faded vibe yeah cool save later yeah like way feels around around ah know dating nah maybe soon way things go talking ages take step step slow need patient love love feels good real work work yeah bring right back honestly better like know falling track bring right back let time roll past gotta take fast bring right back gotta stay night wanna take time know things like maybe mood right bring right back bring bring bring bring bring bring bring back bring bring back bring yeah bring bring yeah bring bring nah bring bring bring bring bring bring back bring bring yeah bring bring bring bring bring bring back oh yeah bring right back honestly better like know falling track bring right back let time roll past gotta take fast bring right back gotta stay night wanna take time know things like maybe mood right bring right back honestly better like know falling track bring right back let time roll past gotta take fast bring right back gotta stay night wanna take time know things like maybe mood right bring right	
['khalid']	Intro	say deal say want  never know feel  say want say deal say want  never know feel  say want much side waiting  got little time maybe night patient mind never read always leave crying fight mean yeah love come easy  especially loving yeah  never enough us sorry could known would ever hard  lost fault  waiting answer call never giving  focusing putting first  still could never see somebody else even live  part really needs help  lately very well  difference heaven hell feel heaven feel hell every time leave  need get back  gotta get back  wish would never take far going back forth  hoped would never make far gotta find worth  say love  say want say want yeah gotta  really want gotta said deal  say want  say want never know feel  say want gotta  gotta hey gotta	
['khalid']	Love Lies	khalid sorry hard catch vibe mmm need lover trust tell side ride easy someone catch eye waitin whole damn life whole lifetime afraid tell see focused yeah independent independent hard open admit admit got shit say listen khalid amp normani kordei baby tell love lies waste day spend night underneath sunrise show love lies normani kordei mystery history feels good bad say want know come need company cravin synergy afraid tell see focused yeah independent independent hard open admit admit got shit say listen khalid amp normani kordei baby tell love lies waste day spend night underneath sunrise show love lies tell love lies waste day spend night underneath sunrise show love lies hide feelin gotta deny baby gon make overnight tell hide yeah feelin gotta deny yeah baby gon make overnight tell tell tell love lies tell love lies waste day spend night waste day spend night underneath sunrise underneath sunrise show love lies tell love lies tell love lies show love lies waste day spend night yeah yeah underneath sunrise ooh show love lies	
['khalid']	Coaster	time passes feel low searchin pieces covering holes fight love fight soul throw cares away wait maybe one deep wanted still see dreams things coasting rollercoasting emotions coasting rollercoasting hoping come back moving seems harder one love moves faster gave showed proof realizing worthy deserve time passes feeling high one thinking tonight may try inside feeling better finally feeling special coasting rollercoasting emotions oh coasting rollercoasting noticed one one one one one one one one come back come back come back come back come back one one one one	
['khalid']	Location (Jorja Smith &amp; Wretch 32 Remix)	khalid send location let us focus communicating need time place come place come send location let us ride vibrations need nothing else times wonder fool new new initially wanna fall gather attention take advantage leave heart damaged understand things go little bit better plan oh send location let us focus communicating need time place come place come send location let us ride vibrations need nothing else jorja smith send wherever writin send whatever thinkin bout surprised feelin way stranger stranger fall wish would mind call back jorja smith amp khalid send location let us focus communication need time place come send location let us ride vibrations need nothing else wretch 32 throw towel throw vowels constantly tryin track smiley skin teeth skinnin give neck neckll spin like owl spin round ie felt presence upon entrance need attention need affection sentence leave breathless guilty life full diamonds without pressures raccoon circle eternal loop ex cussin supposed excuse follow send location want vibrations frequencies trees seeds khalid need nothing else nothing else oh oh mmm mmm mmm mmm oh oh oh oh oh oh mmm mmm mmm need nothing else	
['khalid']	Salem's Interlude	think fearful things like traveling fearful failure fearful embarrassed things like think hindered best sometimes think learn less fearful would get feel like always correct direction even though know right path like right path walking right way turning around like little things like go back forth right head think always nice reassurance think really nice see far genuine person get least like think reason think big make people around happy complain anything hell yeah trying get motherfucking high nigga want feel nothin wait	
['khalid']	Talk (Disclosure VIP)	yeah started right see eyes tell wantin mind reason hide tell somethin heard oh dreamin bout stop thinkin bout talk talk talk goin get lost lend thoughts yeah get want without knowin never felt like apologize movin far talk talk figure goin oh nah penthouse view left flowers room make sure leave door unlocked way swear late five clock oh dreamin bout want stop thinkin bout talk oh talk talk goin get lost lend thoughts get want without knowin never felt like apologize movin far talk talk figure goin figure goin talk get lost talk talk talk goin get lost lend thoughts get want without knowin never felt like apologize movin far talk talk figure goin figure goin talk oh talk talk goin get lost lend thoughts get want without knowin never felt like apologize movin far talk talk figure goin figure goin figure goin talk	
['khalid']	Would You	would ride lie die vibe want end man hits fan would got girl way looks like rihanna babygirl legit would probably wife momma catch rolling spot blacked honda main girl foreign tastes like designer netflix chilling get feelings never business leave building want bad girl little bit class drop attitude leave frustration past 1 2 3 4 counting time bodies hit floor young dude know feeling want relation got girl way look like rihanna babygirl legit would probably wife momma catch rolling spot blacked honda main girl foreign tastes like designer netflix chilling get feelings never business leave building want bad girl little bit class drop attitude leave frustration past netflix chilling get feelings never business leave building want bad girl little bit class drop attitude leave frustration past would ride lie die vibe want end man hits fan would netflix chilling get feelings never business leave building want bad girl little bit class drop attitude leave frustration past netflix chilling get feelings never business leave building want bad girl little bit class drop attitude leave frustration past would ride lie die vibe want end man hits fan would ride	
['khalid']	Alive	unread texts missed calls told everyone turned phone ask help lost life comes phases consequences mistakes sorry taken long mister mister please let power give half hour better yet full sleep comes true life make lose gate keeper show life lately livin spite grim reaper give one night need another chance say goodbye die feel alive heres thing disappearin yell one hears ya times like need ear finally much say wish could see face stop tears sister sister please know sorry wish could stopped fallin hill sweet goes sour path make gets real gets real gate keeper show life lately livin spite grim reaper give one night need another chance say goodbye die feel alive	
['khalid']	Saturday Nights	saturday nights blueberry cigarillos swishers make throat hurt rolling ocbs side light em let em burn family feuds say moms confused shit wanna learn daddys gone say never home wishing makes worse guess certain dreams gotta keep know let em see things know parents care like nowhere like things know parents care like nowhere like nowhere like nowhere like saturday nights light gray silverado drive stay working late job hate fix makeup dirty bathroom love clubs knowing gotta got plans wrapped rubber bands thing never lose guess certain dreams gotta keep know let em see things know parents care like nowhere like things know parents care like nowhere like nowhere like care care nowhere would rather right around care care nowhere would rather things know parents care nowhere like things know parents care nowhere like nowhere like nowhere like nowhere like nowhere like	
['khalid']	Lovely	thought found way thought found way found never go away never go away guess gotta stay oh hope someday make even takes night hundred years need place hide find one near wanna feel alive outside fight fear lovely alone heart made glass mind stone tear pieces skin bone hello welcome home walking time looking better place looking better place somethings mind always head space know someday make even takes night hundred years need place hide find one near wanna feel alive outside fight fear lovely alone heart made glass mind stone tear pieces skin bone hello welcome home whoa yeah yeah ah whoa whoa hello welcome home	
['khalid']	Love Lies (Rick Ross Remix)	young rezel khalid normani maybach music rick ross curtains drawn shawty xrated purpose grown worlds greatest see flaws let us face huh roseanne bars despite ratings independent huh willing spend let book flight boss  night turn page many quotes like inspire much write van gogh work art love lies sensitive heart name tell number cold game want summer khalid amp normani baby tell love lies waste day spend night underneath sunrise show love lies khalid sorry hard catch vibe mmm need lover trust tell side ride easy someone catch eye waitin whole damn life whole lifetime afraid tell see focused yeah independent independent hard open admit admit got shit say listen khalid amp normani baby tell love lies waste day spend night underneath sunrise show love lies normani mystery history feels good bad say want know come need company cravin synergy afraid tell see focused yeah independent independent hard open admit admit got shit say listen khalid amp normani baby tell love lies waste day spend night underneath sunrise show love lies tell love lies waste day spend night underneath sunrise show love lies hide feelin gotta deny baby gon make overnight tell hide yeah feelin gotta deny yeah baby gon make overnight tell tell tell love lies tell love lies waste day spend night waste day spend night underneath sunrise underneath sunrise show love lies tell love lies tell love lies show love lies waste day spend night yeah yeah underneath sunrise ooh show love lies	
['khalid']	OTW	khalid na na na na ooh oh oh ayy put drive outside way way meet five night aall day aall day put drive outside way way meet five night aall day aall day yeah yeah yeah type shit waiting year back town minute yeah got lot time need somewhere spend press button top go missing kept slip know rented yeah oh oh wanna worried bout friends saw afternoon reading mind fair gotta let know ears got lot room whip wanna take way put drive outside way way meet five night aall day aall day put drive outside way way meet five night aall day aall day ty dolla ign dolla ign dolla ign drop top porsche put bitch sport field oh yeah yeah already yeah come outside looking like snack hurry get hell yeah yeah come mission ooh yeah ooh yeah riding coast ooh yeah want sure ooh yeah say play khalid ooh yeah say pass weed ooh yeah pull crib oh said never put provocateur girl made mi amor said left ex dude always gassin said never happy took l winning ever since ever since hit phone way cancel plans yeah yeah khalid put drive outside way way meet five night aall day aall day put drive outside way way meet five night aall day aall day 6lack tryna make move tonight got time tell wanna call squad wanna rendezvous gon push got room two jects set porsche vette confess ama flex till show respect get away make sense life park put shit drive coast like tomorrow moving fast open drive slow yeah want wonder go learn lot something know khalid put drive outside way way meet five night aall day aall day put drive outside way way meet five night aall day aall day	
['khalid']	Heaven	ride die let us burn tonight even survive right wrong look back wreck stay turn head left times woah heaven make offer lord nothing left heaven come oh know make us disappear way say name sounds like song singin along forget gone woah heaven make offer lord nothing left heaven come oh know make us disappear heaven yeah make offer lord nothing left heaven come oh know make us disappear heaven make offer lord nothing left	
['khalid']	My Reflection	thought could know could thought gave would get back thought would see would love live vanity thought would understand want want get compete wanted see soft inside hid afraid naked front find protection truth reflection survive pain rejection looks like inflicted infection shame connection yet dying affection get eat thought wanted something needed giving something take thought needed something wanted tears crying could never fake say ran say prepared come running cause worth chase say angry say scared patterns indiscretions mistakes find protection truth reflection survive pain rejection looks like inflicted infection shame connection yet dying affection get eat take care take care alright could tell truth promise leave alright strong strong alright find protection truth reflection survive pain rejection looks like inflicted infection shame connection yet dying affection get eat find protection truth reflection survive pain rejection looks like could stop flexing see journey lesson hold moment fall asleep oh	
['khalid']	Thunder / Young Dumb &amp; Broke (Medley)	khalid still thinking like know give everything know wish could high moment caught yeah young dumb broke still got love give young dumb young young dumb broke young dumb young young dumb broke young dumb young young dumb broke young dumb broke high school kids dan reynolds young gun quick fuse uptight wanna let loose dreaming bigger things wanna leave old life behind yes sir follower fit box fit mold seat foyer take number lightning thunder dan reynolds amp khalid thunder thunder thunder thun thunder thunthunthunder thunder thunder thunder thun thunder thunthunthunder thunder thunder feel thunder lightning thunder thunder thunder feel thunder lightning thunder thunder thunder thunder thunder khalid much common argue time always say wrong pretty sure right dan reynolds say basic say easy always riding backseat smiling stage clapping nose bleeds dan reynolds amp khalid young dumb young young dumb broke young dumb young young dumb broke young dumb young young dumb broke young dumb broke high school kids thunder feel thunder lightning thunder thunder thunder feel thunder lightning thunder thunder khalid oh yeah nah yeah oh oh yeah dan reynolds young dumb young young dumb broke lightning thunder thunder dan reynolds amp khalid thunder feel thunder lightning thunder thunder thunder feel thunder lightning thunder thunder young dumb young young dumb broke young dumb young young dumb broke young dumb young young dumb broke young dumb broke high school kids ya da da da da da da da ya da da da da da da ya da da da da da da da young dumb broke high school kids ya da da da da da da da ya da da da da da da ya da da da da da da da young dumb broke high school kids	
['khalid']	Self	ran away love gettin hard breathe man runnin inside tell keep quiet speak wants keep distance hard leave knows hear cryin cryin help know save even save many people dyin always afraid scared livin scared feeling pain need another hand need couple suggestions always little trouble selfreflections raw emotion make less man hmm always little trouble selfreflections used winnin hard lose nothing wrong something wrong making changes workin health competition compete doin loved doin remembered let people hear want ones around get die tomorrow gone let blood run high let carpets drown forever numb need another hand need couple suggestions always little trouble selfreflections raw emotion make less man hmm always little trouble selfreflections need another hand need couple suggestions always little trouble selfreflections raw emotion make less man hmm always little trouble selfreflections let promise said done flower garden born sun born sun born sun born sun born sun	
['khalid']	Paradise	go searchin paradise sit back close eyes burnin yet alive got hands hoping catch high feels like summer time chasin northern lights ooh like watchin momma cry say would rather die says wastin life oh well life stop pay wrongs yesterday smokin himalayan haze wash sins away hey give love require good times dollars spend nights like give thinkin pour drink ends know hear speakers much distance space us say dreamin vibin one knows thinkin little deeper contemplation gettin cleaned see leaders need teachers shambles sleep much stop pray wrongs yesterday smokin himalayan haze wash sins away hey give love require good times dollars spend nights like give thinkin pour drink ends	
['khalid']	Suncity	khalid amp empress llévame ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo solo ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo khalid two days til back road wanting hear calling come onto tonight time worried wanna take care let take lead tonight khalid amp empress feel coming solo así junto ti let city break heart conmigo tienes que llorar llévame ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo solo la ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo khalid room falling without honesty scared wanna tonight alright alright meantime wait patient babe tonight khalid amp empress solo así junto ti let city break heart heart conmigo tienes que llorar khalid amp empress llévame ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo solo la ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo khalid wind slow pick pick wind slow pick pick wind slow pick pick wind slow pick pick khalid amp empress llévame ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo solo la ciudad de sol llévame llévame donde dejé mi corazón llévame llévame llévamelo ii send lot hugs hope see very soon	
['khalid']	The Ways	khalid gon talk know know gon fall know know gon bet knowowow gon bet knowow power girl really wanna know ways really wanna know ways really wanna know ways really wanna know ways really wanna power girl runnin section day runnin mind day day day day day yeah uh somethin way move radion beams castin vibrant views pick fall dust show show never fly alone fucked many times still show like carryin brother easy like know gon talk know know gon fall know know gon bet knowowow gon bet knowow power girl really wanna know ways really wanna know ways really wanna know ways really wanna know ways wanna know wanna know really wanna power girl runnin section day runnin mind day day day day day yeah uh swae lee kendrick lamar body mind contribution give love never lose ya lose power girl power girl would travel right power girl power girl let show ayy workin day day makin sure safe doin city city go go one nigga one nigga everywhere take anywhere know swear khalid power girl really wanna know ways really wanna know ways really wanna know ways really wanna know ways wanna know wanna know really wanna power girl runnin section day runnin mind day day day day day yeah uh swae lee power girl wanna see niggas city goin nowhere girl doin  goin everywhere girl need goin everywhere doin power girl movin city know girl girl know city city city power girl yeah city girl yeah turned power girl yeah city girl yeah turned	
