chris brown,Fuck The City Up (Remix),verse 1 chris brown yeah girl late night driving crib action wait put wanna work pulling driveway keep door unlocked coming girl nigga going stairs bedroom bubble bath rose petals floor gone night gone night baby play little game girl body mines make work work imma give business girl gone get start really using tongue baby chorus yeah girl whenever city know imma blow bout fitty imma fuck city yeah imma give love imma fuck city coming babe babe imma fuck city hella paid hella paid imma fuck city verse 2 tank girl thinking night hit streets tore till daylight yeah top spinning could wait get fuck fuck dd got crazy stadium tryna find lady yeah gave couple racks ten every time city gon get baby play little game girl body mines make work work imma give business girl gone get start really using tongue baby chorus yeah girl whenever city know imma blow bout fitty imma fuck city yeah imma give love imma fuck city coming babe babe imma fuck city hella paid hella paid imma fuck city verse 3 chris brown night life rough fuck city ride thus bitch niqht tell giddy champagnes new dreams new bucks lifes bright thank jeweler thus epitome jealous niqqahs expect strike like felony intention lash telling niqqah never one greatest bitch hating cos niqqah made cutting records fuckinq basement lul lul niqqah could get placement like spaceship fear bring cough buy beer looking chain like chandeleir diamonds diamonds rare baby play little game girl body mines make work work imma give business girl gone get start really using tongue baby chorus yeah girl whenever city know imma blow bout fitty imma fuck city yeah imma give love imma fuck city coming babe babe imma fuck city hella paid hella paid imma fuck city something know
chris brown,Better,verse 1  tyga love women power used sit talk hours balcony condo play favorite shawty love lost perfect soulmate fault caught rupture touchin knew ego buzzin wanted busy tryna flaunt like bought know bitches round hold water sposed moment pills set feelin better called tell love busy shit guessin texts proof voice messages become enemies effortless blind naked high level know time essence lie live regret decisions made embedded mind hate admit gotta say one time hook  chris brown treated right every night livin life fast lane put focus club every night get wrong right keep fillin head lies shit comes price nigga loved better nigga loved better nigga loved better nigga loved verse 2  chris brown happened babe fell love say need space look one time know fucked tryin please ama give heartache pains gonna stop baby right walk away one left call wanna alone disappear know hurt three times need time fuck sposed meantime told figure hook
chris brown,Changed Man,daily waiting time pass let fade baby patience driving crazy making fall apart truth quite enough looking telling need break need trust love amma make show world changed man mean much wanna done everybody hates chris never understand love love 5x love girl know told baby remember touch god miss much please believe baby sorry money fame never amount every morning see face truth quite enough looking telling need break need trust love amma make show world changed man mean much wanna done everybody hates chris never understand love love 5x love girl know told baby baby saying sorry make alright know know believe make try try changed man mean much wanna done everybody hates chris never understand love love 5x love girl know told baby
chris brown,Gangsta Boo,haha whats ladies  yall doin  yea know yall need  yall  thats yall gangsta boo right  come  mmm  yeayea  oh   6 oclock dot  thats seen cutie  chillin spot  wit girls  wit boys  sudden  asked come say  wot ma  howd like get know  im shy  ill anything  im guy  say pick eight  promise wont late  girl cause ever wanted  someone could hold  someone would never break heart two  chris one  girl lets sing lets see   shorty wanna rider gangsta boo  told id call its true  im looking love  think youre one  come come  shorty want baller gangsta boo  someone spoil its true  im looking love  think youre one  come come   never met noone like  gotta take chance  cause dont ill never know  girl really looking  may money cares  may fancy cars id still  give baby  much  girl cause ever wanted  someone could hold  someone would never break heart two  chris one  girl lets sing lets see   shorty wanna rider gangsta boo  told id call its true  im looking love  think youre one  come come  shorty want baller gangsta boo  someone spoil its true  im looking love  think youre one  come come   hey shorty youre one  nice lips thick hips  put  tough come girl  break  cant see wit nobody else  nobodys like chris noo   come baby x2  shorty wanna rider gangsta boo  told id call its true  yes  im looking love  think youre one  come come  shorty want baller gangsta boo  someone spoil its true  im looking love  think youre one  come come   ooohh ohh  ohh  yeeeeeaaah
chris brown,Pass Out,hot passin hour club trying cut sippin tryin find missing link mission trying vouge came right smoke smoking hot catch fever lets burn floor need know get baby im liking butt bod oooo got stuck enter flow moves chorus dont breathe want take breath let body feel night body charge lets start riot floor wait till pass wait till pass yeeeah wait till pass wait till pass im amped hard turn lets burn shit cause im fire starter bring back smell im rockstar wanna stomp heart go go start dance floor go go ask monster pretty little girl eyes come follow chorus
chris brown,What Your Girl Like,know girls like know want  know girls like imma give em  chris got  lil wayne ok weezy f baby polo horses underwear  baby im beast boyfriend gummy bear  well least put kisses  man aint fault want badder fucking air hundred millionaire take anywhere  put ring make really care  whats really good its young mula baby  yeah guns roses tulips baby  baby come  im right im right like new amendment   im right ass  fall love tonight its bad  chris brown like like way  want lick lick put  know girl like know girl want  know girl like  says like boss call lil ceelo  well shawty like boss let swipe visa  know girl like know girl want  know girl like  hear got man home  calls dont pick phone  cause dont give  im asking  prechorus gonna  wanna make boo  wanna say never go  im letting know  know girls like  know girls want  know girls like  im one make say oh oh oh  im letting know oh oh oh  chorus know girls like  know want  know girls like  im one say oh oh oh  know girls like  know want  know girls like  im one make say oh oh oh  chris brown like get frisky every time see  cant pronounce name cause lips shaking  know girl like know girl want  know girl like  stands cant get enough  break every time dancing know girl like know girl want  know girl like  hear got man home  calls dont pick phone  cause dont give  im asking  prechorus gonna yeah wanna make boo  wanna make boo  wanna say never go never go im letting know oh oh oh  know girl like  know girl want  know girl like im one say oh oh oh  im letting know oh oh oh  chorus know girls like  know want  know girls like  im one say oh oh oh  know girls like  know want  know girls like  chris brown try keep real  keep telling chill  cant keep dick  want  cant blame getting needs cant deny shes asking  hey cause know wants  tell gonna  gonna hey gonna wanna make boo  wanna say never go  im letting know  chorus know girls like  know girls want  know girls like  im one say oh oh oh  im letting know  know girls like know want  know girls like im one make us say oh  know girl like  know girl want  know girl like
chris brown,Dolce,chris brown say fuck friends say fuck bands say bitch car tell bitch love bottle bitch busy callin see bitch poppin bars pourin dolce dolce yeah playin round need bring body divin eat day give fuck hoe say pourin dolce dolce yeah playin round need bring body divin eat day give fuck hoe say baby finest booty bouncin put designer movin mountains haters get fuck round fuck around know hear chopper sound somebody got laid hasta luego play bricks like legos drunk amma fuck kidneys come check brain like playdough killers say bitches stay mess got bitch need hold burner roll weed mind babies hard tell really loves dolce fucked moment even recognize face fucked pourin dolce dolce yeah playin round need bring body divin eat day give fuck hoe say pourin dolce dolce yeah playin round need bring body divin eat day give fuck hoe say young blacc blowin phone want dick first thing morning skrrt foreign give head pussy borin sellin pussy like real estate puttin jugs interstate old clip htown southside nigga trey niggas foolish soundin stupid left jeweller like doin got back tour livin like lucious drunk duc two hoes call two play man trap house tell em take mine done play ohb set nigga father sellin bricks got redbone westdie bang head like tip nigga good wherever go stacked know top king shit got keys nigga like hov chris brown pourin dolce dolce yeah playin round need bring body divin eat day give fuck hoe say pourin dolce dolce yeah playin round need bring body divin eat day give fuck hoe say
chris brown,Water,baby fall love fall might want need baby fall love fall might want need oh yeah pussy get wet like water call pussy get wet like water call pussy get wet like water drippin like water yeah get wet swear pussy death yeah one darling oh one shawty oh hear bad hell very well got many bitches living baby fall love fall might want need baby fall love fall might want need oh yeah pussy get wet like water call pussy get wet like water call pussy get wet like water drippin like water yeah get wet swear pussy death yeah rip swear pussy got weak shaking knees locking legs hardly breathe making money fuckin free buy red bottles really care baby fall love fall might want need baby fall love fall might want need oh yeah pussy get wet like water call pussy get wet like water call pussy get wet like water drippin like water yeah get wet swear pussy death yeah girl know love lick lick like lick lick oh yeah girl hard fight feelings lie know love come baby big mistake shake ass know control dick start moving close eyes still feel ass oh body baby fall love fall might want need baby fall love fall might want need oh yeah pussy get wet like water call pussy get wet like water call pussy get wet like water drippin like water yeah get wet swear pussy death yeah pussy get wet like water pussy get wet like pussy get wet like water call pussy get wet like water call pussy get wet like water drippin like water yeah get wet swear pussy death yeah
chris brown,Strip,chris brown take  wanna love  everybody wanna touch moving right  wanna see  back beepbeep like trucker nice thighs nice waist know forget face none matter  make pockets fatter girl wanna see strip right  late babe girl wanna see strip girl take time girl wanna see strip  god damn sexy  god damn sexy  baby god damn sexy girl wanna see got shades  js  club pocket full ones girl booty control  go pole one take home get freak  freaking speaking think playing  let see back drop yeah wanna see legs air  baby worry hair  tracks give damn  club playing song turn play night long  think know give money money money girl wanna see strip right  late babe girl wanna see strip girl take time girl wanna see strip  god damn sexy  god damn sexy  baby god damn sexy girl wanna see kmac pants shirt take panties bra take redbottom heels take em wait wait leave em like woman tall got hot momma hotter sauna  wanna peel clothes body like banana reason dress designer  go get dolce gabbana throw money watch fall toot thing boss anything wanting baby starting last name call mrs mccall girl wanna see strip right  late babe girl wanna see strip girl take time girl wanna see strip  god damn sexy  god damn sexy  baby god damn sexy girl wanna see
chris brown,Scared To Love You,got heart one got trust baby amma never let woah one need right body like wow everything everything everything revolves around ey come baby tell already know girl nobody baby us understand girl hope ready backseat action got taxi driver go girl go every girl go anywhere hey little love mine spend little time baby sure fine scared loving know baby get heels made walk girl gon take em wanna see shake show little skin said need break maybe tell wanna cause baby every anything hey little love mine spend little time baby sure fine scared loving know baby
chris brown,500 Wayz,chris brown niggas wanna bang squad wanna put work say want money scared fame better murder see chopper bullets big see doctor surgery mask identify burglaries know givin confidential information say got cheese rat perfect fit niggas wanna hate slick money makin mitch love takin pussy niggas hoes givie em d ohb nothin buy bitch real paper never gotta lie bitches even niggas killers know ma religious bitches lickin pussy good intentions roll dice yeah 3 fuckin triplets fuckin lame hoes look suspicious fuckin main hoe look delicious nigga get sticky sticky give bitch business rollin bud yeah bitch dog yeah know plug smokin drugs bout buy club killin pussy nigga get bodies ice body mighty ducks got bud givin got shooters cut say word fuck party throw money yeah bitch dog fuckin plug goin gon fuck party young blacc turnt know poked like funk flex 45 12 back posted 4 hat see nigga gold rap kill nigga go rap talkin bout draco one phone call snatch give nigga really want bitch coppin appeals hit mornin ha nigga lyin theyself talkin bout niggas killin dyin theyself say hood well see hat never seen movin hoover hat ha switchin sides confused famous og nigga tell name get weight lil nigga pushin 4 place still puttin big drugs interstate name knock pea brains wanna glock niggas need pass light niggas house chris brown rollin bud yeah bitch dog yeah know plug smokin drugs bout buy club killin pussy nigga get bodies ice body mighty ducks got bud givin got shooters cut say word fuck party throw money yeah bitch dog fuckin plug goin gon fuck party young lo yeah whole team supreme grew crack 80s still got plug get 4 baby mud bustin drugs nigga hoody baby drop ice pot back back cedes see check still reppin tex still rep sex mile high smoke luigi jet 50 balmains youngn lanes yeah geeked mixin mollys xans stingy act keep red bitches gon pop half perc even skittle tongue gon work play pussy like fiddle bet make squirt face pillow chris brown rollin bud yeah bitch dog yeah know plug smokin drugs bout buy club killin pussy nigga get bodies ice body mighty ducks got bud givin got shooters cut say word fuck party throw money yeah bitch dog fuckin plug goin gon fuck party
chris brown,Roses Turn Blue,girl double dare keep way 100 man gon lie scared know got something tell cause fucking speech baby tell sick tired know saw calling think shit feels confused say need making wanna leave trust lost let fuck yeah yup said girl lost lost could give cause girl one thing fucked way one thing care drinking smoking girls feeling could consider feels inconsiderate already made bed lay live stop acting innocent cause shit baby compare queen diamond rough scared even recognize wanna look face make sick amma throw roses turn blueish means garden true yeah true yeah know let eat yes yup taking food plate feels confused say need making wanna leave trust lost let fuck yeah yup said girl lost lost could give cause girl one thing fucked way one thing care drinking smoking girls feeling could consider feels inconsiderate already made bed lay live stop acting innocent cause shit girl yeah shit shit oh girl shit cause girl one thing fucked way one thing care drinking smoking girls feeling could consider feels inconsiderate already made bed lay live stop acting innocent cause shit
chris brown,G Walk,ayy royce right ran bitch wit tec uhhuh diamonds drip neck uhhuh hate next uhhuh watch gwalk step uh huh hop coupe goin crazy skrrt skrrt baby wan baby wan baby see whip mercedes mercedes count bands daily daily run crib three deep home ran bitch cheese nigga like provologne got stick make freeze nigga frozone bop bop bandkids fucking movement fuckin movement last year dead broke stain shit stain shit new bitches switching shit lil bitch talking money speak language free brother gtazreckgless nigga cages ah ran bitch wit tec uhhuh woo diamonds drip neck uhhuh bop hate next uhhuh ohohoh watch gwalk step uh huh hop coupe goin crazy skrrt skrrt baby wan baby wan baby see whip mercedes mercedes count bands daily daily told young nigga get tell haters pipe tryna fuck hundred bitches hotel right niggas came drums mean percussion go badumbumbumbum repercussions get dollars dollars refunds got bad bitches asking threesomes tell em giddy huh know came fun nothin unless niggas get going like seesaw hit like swae lee bitch td hunnid shots bulletproof like young dolph shotgun sawed proproproblem solved oh yeah ran bitch wit tec uhhuh woo diamonds drip neck uhhuh bop hate next uhhuh ohohoh watch gwalk step uh huh hop coupe goin crazy skrrt skrrt baby wan baby wan baby see whip mercedes mercedes count bands daily daily wit tec uhhuh drip neck uhhuh wwwit tec uhhuh drip neck uhhuh
chris brown,In Your Heart,give love away girl give fuck oh let go heart gotta let go pain feel pain feel know heart heart yeah yeah old bullshit yeah yeah damn thing thing grabbin body tryna get loose done make mistakes making love girl see truth best got rolling eyes back head think thug nigga misery loves company ama stay playing hard get damn like girl forget liquor niggas crib extras clothes necklace work bowflex hope gon stay long roleplay play along baby keep heels yeah hope ready body shots playing dumb night time give girl got give love away girl give fuck oh let go heart gotta let go pain feel pain feel know heart heart
chris brown,Roller Coaster,roller coaster love go everyday chick tripping door yeah keep bitches high got low france last month bout go know got high ago chasing money whip big seat hundred domino pull bitch street nigga hoe pull bitch love street nigga sure ha ha silly amigo really eagle belly bumping makaveli switch dekeli fuck bitch telly jump right back chevy telling heading gone roller coaster go gone roller coasting door gone roller coaster go gone roller coasting door gone roller coaster roller coaster gone roller coaster roller coaster gone roller coaster roller coaster gone roller coaster roller coaster okay bitches love cause keep shit 100 drop like sock number 1 stunner throw money pussy come 9 millimetre acting dummy run okay see ohb stacking stacking molly bitches ass smacking tripping drinking til pissy fuck girl girl yeah nigga cause different bout money money power respect clique gon throw club making shower big la okay call big poppa notorious pussy none niggas save fuck still looking gone roller coaster go gone roller coasting door gone roller coaster go gone roller coasting door gone roller coaster roller coaster gone roller coaster roller coaster gone roller coaster roller coaster gone roller coaster roller coaster pulled bitch bitch like okay gon help count bands see safe got killer pussy put cat cage know dog keep pussy face fuck know going know niggas showing vvs bitch stressing night time nigga going flipping birds check wing span bet mil team playing better yet put house shut mouth put mouth gone roller coaster go gone roller coasting door gone roller coaster go gone roller coasting door gone roller coaster roller coaster gone roller coaster roller coaster gone roller coaster roller coaster gone roller coaster roller coaster
j.cole,Enchanted,verse 1 j cole yea yea fathers living least us might see em round city even say wassup niggas play tough even smile mirrors learn fuck hoes trial error small time nigga big city hustle glued tv jigga diddy russell heroes strictly zeros robert deniro niggas reload kilos dodgin people mad cause done seen things would rather tell shawty smole crack boyfriend sometimes touch daughter like boyfriends pull club boys went see yellow tape boys blue nigga strecther though never met ya thinking god bless ya city try get ya man let city get ya fuck horoscopes know ropes lke wrestler bullets wet ya bet ya momma need tissue face front shirts saying miss ya miss ya hook j cole come run quick see wanna ride die la dadada la la la la come run quick see wanna ride die la dadada la la la la verse 2 omen yea let us see god know best cool negotiate destiny always tellin temporary feelling like cemetary dreams got obituaries city hurting none us equiped heard say ballin probably make tears trying get clear tryna quit fear wrote scripts kids live whole life killing time running race finish line tryna noose us ropes tryna climb think foolish pride might become suicide tryna go baby lines quotes gotta find hope cause dying words gon last forever hold treasure look inside see diamond mind tired seeing dope fiends wiping nose clean neighbourhood smoke screen think dungeon fam see lo green sons raised bo queens kings kings kings hook j cole come run quick see wanna ride die la dadada la la la la come run quick see wanna ride die la dadada la la la la verse 3 j cole seems like niggas either feel ya try kill ya face sky hope god acting unfamiliar play whatever cards deal matter peculiar tell gods asking god ya heal nigga pain momma smoking cocaine rains blame try stay sane came outside rock thangs clear mind time blew boys brains change like niggas free minds still chains brothers killing eachother blood spill shame ever slow alot niggas getting older never grow sons like fathers never show even cry another episode life watch season nigga reruns devil buying souls nigga refunds man let city get ya fuck horoscopes know ropes like wrestler bullets wet ya bet ya momma need tissue face front shirts screaming miss ya another day another song mother prays another gone still play like nothing wrong like nothing wrong cause nothing wrong fast tall pass gotta ball gotta ball gotta ball nigga gotta ball
j.cole,Roll Call,got phone nigger smithy shit real back home bro real niggers hold head know shit rough nigger give get mad nigger get tough get right nigger get left fuck said cause learned coming teach shit like dealer nigger blows eat shit one heres brothers gonna beat shit say prayers got many people head right many jail dead right one time nigger crag right feds damn times change stupid niggers talking bout crime pays keep shit made million call reach shit bragging shedding light one time granny heaven tonight young boy show hampton told song reason beat cancer know say froze little deep suppose year review figured nigger congratulations
j.cole,Wells Fargo,buddy amp jid excuse sir yes grace flamethrower beside please sir pass way hand pistol please get way lord lord yes please hand bazooka thank bang bang bang bang bang blood couch please please blood couch yes sir got blood couch hand machine gun sir damn yeah get gun bout rob wells fargo got broads need get whole carload dawgs pull looking like car show smoke blunt get narcos buddy father god heaven come humbly know hella drugs mind meantime ama smoke loud put shit tongue shit dissolve get shot hennessy wash white friends call talkin proper got bets hoppin yeah jid without sin cast first stone told nigga gun run home one dome shot niggasll never look wrong oh god oh god lick car twisted come lil bitch suck dick fun sister come come give tongue tongue get done young fun yum yum yum twisted get gun bout rob wells fargo whatever said know said give fuck ah guns broads need get whole carload gettin recording dawgs pull looking like car show getting smoke blunt get narcos johnny venus yo vulture fall money calling callin forever ever taking boxes chocolate send em ship em get em delivered baby whatever come hop get car go get boof stragglers fallin whatever tell em tell em better make move guapdad 4000 hey skrrt skrrt new thing throw cash gettin raekwon like wutang think deserve mulsanne two three hoes group thing fuck sheets airbnb fuck lease bitch mind bees need peace mind beat meat delete leavin fine let us go get gun bout rob wells fargo got broads need get whole carload dawgs pull looking like car show smoke blunt get narcos nigga count depend count
j.cole,Love Yourz,love love thing thing life better thing life better thing life better thing thing heart beatin fast let nigga know alive fake niggas mad snakes snakes grass let nigga know arrived sleepin level cause beauty struggle nigga goes beauty struggle nigga let explain beauty struggle ugliness success hear words listen signal distress grew city though times less compared niggas block man blessed life fairytale upon time god damned nigga tryin tell mama please drinking time pain brought still linger mind cause pain still lingers mine road riches listen find good news nigga came long way bad news nigga went wrong way think broke better thing life better thing life better thing life better thing thing money without happiness hard times without people love though sure bout happen next asked strength lord cause strong far feel grip loosening quick something lose good get back use good touch people like tired living demons cause always inviting think broke better mean phrase disrespect niggas living debt cashing minimal checks turn tv see nigga rolex fantasize life stress mean shit sincerely nigga shoes living nothin lose hope one day hear always gon bigger house somewhere nigga feel long people motherfucker love dearly always gon whip better one got always gon clothes fresher ones rock always gon bitch badder tours never gon happy till love thing life better thing life better thing life better thing thing heart beatin fast let nigga know alive fake niggas mad snakes snakes grass let nigga know arrive
j.cole,Wildfire,drake yeah oh nah ready yeah let us go girlfriend next show ovoxo nigga yeah uh wassup real nigga real stuff get lot money never get enough know new shit sound tough soandso walked really vibe lot niggas really giving one chance girl already tried lot niggas fuck team know real believing best shit year fake shit fake shit top row veneers getting impatients make world premier aw damn word award shows coming make sure spell shit right make sure gimme credit deserve make sure good stuffs still sprite watch us make shit song living boy stop stealing light anything happen see guess depends feeling night okay live life hotels bitch better room right kill bury legend bitch better tomb right ahh perfect women loved love em love yukimi nagano little dragon could bet riches ever rush night like shock babe would bad  set alarm cause thrills run back star nothing else lead track  heyyeaahh like wildfire got rising hot innocence  brave drowning would save crime expire throat could bet riches ever rush night like shock babe would bad heyyeaahh like wildfire got rising hot innocence brave drowning would save crime expire throat innocence brave drowning would save crime expire throat heyyeaahh like wildfire got rising hot innocence brave drowning would save crime expire throat innocence brave drowning would save crime expire throat
j.cole,Higher,come bout take higher set bitch fire pour little gas spark lighter might one one desire come bout take higher set bitch fire pour little gas spark lighter might one hey uh girl tell feelin look sweet enough make nigga need fillin got man nigga need fill said looks kill tryna make killin god willin chilling boat nigga love gamble dealin broke nigga miami super whore team tryna bag brother super bowl ring oh dallas allstar game spittin allstar game tryna get nigga allstar name somethin like james somethin like wade something like paid fuck tonight yeah said fuck nice js life savings spend life slavin graduated rich nigga wife train got money man head amazing come bout take higher set bitch fire pour little gas spark lighter might one one desire come bout take higher set bitch fire pour little gas spark lighter might one girl tell seen since 12th grade even back thought cutie though booty mad thin done got thick nigga god damn hey got thang long time comin hang see way back thought fuck impossible count baby daddies 2 possible uh still got though yeah still got though girl body looking like fuckin pot gold got mean little walk model pose got hair got designer clothes still got though yeah still got though got nails damn girl roll give brains make honor roll worry bout man baby gotta know come bout take higher set bitch fire pour little gas spark lighter might one one desire come bout take higher set bitch fire pour little gas spark lighter might one get bored fast last girl special like met slow class yo ass got feinin far life like movie would co star like halle berry old nigga act like bitch like tyler perry caught memphis cheating like calipari see like stay espn mind sex must got esp crush way back vip plotting really wished got know grew  blew benjamins way know sure love really genuine homie go show kind friend phony could give ends late turnin back fuck continuing get ass position love bend come bout take higher set bitch fire pour little gas spark lighter might one one desire come bout take higher set bitch fire pour little gas spark lighter might one
j.cole,Aint That Some Shit (Interlude),ok lied verse 1 motherfucker try say come hood true lie see would dubai get back roll snatch yo bitch give yo niggas dap hood gone ballistic cole missed nigga walk like obama man shake yo mommas hand kissed pimp shit pimp shit cole hard limp dick flow hard wimp shit put work temp shit yo bitch wearin lipstick gave dick french kiss nigga wack bitch came back kissed hoping get sick ha shit well paid rap shit ville made map shit niggas move cane like kappa shit shit benz range mattresses fuckin bad little actresses bad shit bridge got work say flow say bitches say cole say said hook x3 say shit well paid rap shit shit bitch bitch bounce bounce bounce bounce bounce bounce x4 verse 2 flow flow flow flow flow tight put nigga headlock fuck hoes wedlock nigga bed rock red hot got red dots pullin trigger nigga better head shot money long like dread locks shit send shots bet miss couple gs send couple gs fuck copping pleas matlock shit testify gotta testify came humble best explain noise shit rockin jewels shit got full clip cock pull stop bullshit watch flow gon stop unstoppable keep bitches toes dr scholls roc bitch rock roll bridge got work say flow say bitches say cole say said hook x3 say shit well paid rap shit shit bitch bitch bounce bounce bounce bounce bounce bounce x4 nigga syience killed beat
j.cole,Kerney Sermon (Skit),kerney thomas thankful 18 years suffering gone like suffering 18 years going pure hell like pastor kerney thomas literally tens thousands across country hurting god heal god could work miracle gotta either log website dial tollfree number place order right personal prayer package want quickly place order right personal prayer package pick telephone right said pick phone right past due miracle
j.cole,Heartache,intro yeah yeah yeah elite elite elite elite ya know verse 1 yeah yeah slim nigga lyrically limbs bigga nigga hittin gym regular benchpressin bar ten steps yall could follow lead shoot stars guess aimin please hold applause yall holdin wall goddammit flo good lord see gettin ho drop low sittin flo never pound flo times wonder aye listen shit man hear hunger hatin ass rappers try steal thunder aye big shit poppin gon need plunger take niggas trouble lookin lebron james game could anything name could blaze rapper game bring pour gasoline brain got flame hatin niggas refrain little bitter cause yo game whack let elite breathe yeah let elite breathe yeah chorus aye gotta cry worry bout know long fore know heads sky grind reachin clouds tryna take mine take mine hey hey verse 2 dolla dream nigga got bout cream spot warmin hot naw flashin never gave fuck highend fashion maybe broke maybe dope rap regular shit bag regular bitch niggas talkin like next level shit coles flow cold bet devil get sick want sick make mentally vomit rappers askin beats even fit see em writin rappers sick stomach talk bout future mention back kitchen cookin meant one greatest niggas seein century us hate look played niggas jaded underappreciated carolina rated let elite breathe yeah hey uh uh uh let elite breathe yeah chorus aye gotta cry worry bout know long fore know heads sky grind reachin clouds tryna take mine take mine hey hey
j.cole,Im The Man,gonna nerve fucking tell niggas south spit bitch smack dumb ass fayettenam carolina stupid ass mother fuckers new york queens quit talking shit show told niggas getting bread going home show stupid ass motherfuckers coming soon nigga dumb ass niggas heir throne south nigga bred bone haters say fled home please picture 18 million dollar dreams yeah moved jamaica queens like prince akim looking queen nah came get cream yup city back lift wings fly niggas dick thought niggas south could spit viola lot respect fear please clear nigga please beware motherfucking monster bs naw hand game like fucking psp pop champagne money coming soon dick damn thing honey cuming soon jerking bend hurting living reckless got thinking death look flirting well fuck bitch man nigga tryna breathe yea niggas tryna dick leave rest peace yall boys living fast caught cash got shot flash ville niggas play comes money think real niggas spray midday sunny kill niggas broad day new jack shit rap shit like tag nigga run ha ha ah man hahaha yea hey man man told yall niggas man yea uh say act like man cause motherfucka niggas study style giving exams damn boy flamboyant ensemble polo jacket polo tee fine combo man understand nigga bossin  yea scheming drop top cl costing yea long term plans fam dropping never catch nigga doublecrossing unless flossing woo streets niggas peace war force quarter back bullet passes could randy moss em got damn niggas got handled niggas publishing style got sampled switched like thick bitch heels seen nigga get popped feel em know think finna squeal shout rj hill would kill word nigga observe genius ej sipping got nigga straight leaning dna dripping girl stay drinking haha told man fuck yall niggas thinking yea yeah man man nigga man man nigga man yea first foremost fayettenam good carolina bull city raleigh charlotte winston salem greensboro wilmington nigga everywhere dog repping long distance man told boy bout get money come home right quick niggas still see tho think still even know gone back much nigga hear little niggas talking nigga prince city nigga prince south nigga holla ya know heir throne bitch
j.cole,Farewell,yeah farewell hey farewell niggas farewell fayettenam look niggas let dirt keep em man dies secrets go fade part history longer known done lot dirt bury gone storys told tell say giver remember selfish say sinner pretend saint go winner picture gon paint would say quitter one thing know tarnish taint glorify overthink say know say great say phoney fake say things never told face loved hated nigga dream liar honest things gone let em talk discussing bury know nothing man nothin man niggas climbin heavens stairwell yeah hey farewell yeh hey farewell niggas climbin heavens stairwell pray farewell bid farewell yeah hey farewell yeah yeah die lord reincarnate nigga send right back ville let relive younger days reenact memories every friend every sin keeping demons buried closet yet put work like deposit bank account eyes lit think childhood im blanking truly best days thing stress hell get laid gradually turn stressin hell get paid making songs long hell get played ok blowing quickly guess flow sickly yet forget past hope forget got good grades stop strays pray pour liquor niggas hey wait cause trying cheat death bury ass know cliche lifes bitch well gon marry ass sign prenup think back tore skating rink rapping scrapping got older hit teen club gave mean mugs niggas winked girls went back crib thinking saw world sir came long way momma chauffer hard think hoes point pure play game send back swear gon change thing swear gon change thing niggas climbin heavens stairwell yeah hey farewell yeh hey farewell niggas climbin heavens stairwell pray farewell bid farewell yeah hey farewell yeah yeah
j.cole,The Storm,verse 1 man shawn around way son day one never known mistakes bound make one name nina see cash flow til came man pussy whipped max yo true dime piece describing brown eyes caramel skin thick thighs goes beyond speech besides looks minds lost known kicking cats curb leaving hearts sidewalk shawn one said loving  fucked funds coming could see though cheating even know even bought crib female hoe ride mad jewels mad clothes mad shoes show commitment got name tattooed gotta hand stuff planned watch happened luck ran chorus x2 goes around comes around goes must come get day way shape form revenge coming way escape storm verse 2 time passes shawn thinking wedding rings knows signs cheating wanna believe disregards goes diamond rings shopping big question gonna pop waiting right time meanwhile ninas hoe like snare drum bangs way shawn point shit going well til one day homeboy hit cell like yo son wont believe seen chick mall cat palming ass swear god son need run drop nah chill got hit back popping hung called nina mall friends buying new timbs something sounded funny lying sure shawn little plot check chorus goes around comes around goes must come get day way shape form revenge coming way escape storm goes around comes around goes must come get day way shape form revenge coming peep plays whore verse 3 missed aw missed bad followed followed way boyfriends ron de vous yeah bitch caught even try give shit thought saw trifling hoe gave whole life yo basically shove knife throat like alright though cat fucking currently laying dead trunk benz oh god yeah get crying minute beside time cops find islands sorry visualizing could dream fucked thing us two pick piece leave earth bitch work hope shit worth pray god merciless said goodbye reason lived life shawn pointed gat mouth long kiss goodnight chorus x2 goes around comes around goes must come get day way shape form revenge coming way escape storm
j.cole,Head Bussa,intro jcole roll get higher po get tired roll get higher po get tired verse 1 okay back mission pay tuition got loans ass know bout past late class hit probate get trashed fell asleep henny back 08 crashed foot gas thank lord still insurance racin home first gear morn shed tears asking rich sick like got fuckin flu yet chillin like back yard niggas say truth rap applaud unsigned hype like back source like tryna get head jackin needed earn stripes adidas store put feet floor borrow money mi amor cop microphone one put tour held fuckin round hook j cole broke niggas rich niggas gold diggers crys sippers cold nigga flow sicker muthafucka fuckin head bussa go coming strip liqour whip parking lot pimp enough game sold learn fuck bitches burn money someone told boy got whole life get old errthing glitter gold grass greener told told boy want cake eat said cake supposed verse 2 ok granny died broke go askin fears close know got trust issues trying come know block pain blow fuck get dough see thought would help turns worse girl want first child label work mama see unless tv pray break strong need killed saddam wonder sane balance batman bruce wayne old chick callin onto new thangs still dime always lose change young simba went bottom food chain chains new range tellin much happened would thought changed fuck nine months safe say due man hook
